image_path,label,brand,model,year,filename,L_real_m,W_real_m,H_real_m,WB_real_m,Noise_Level_dB
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818029279.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818029279.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818030119.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818030119.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818031591.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818031591.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818035530.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818035530.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818036474.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818036474.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818039051.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818039051.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818039728.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818039728.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818040503.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818040503.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818041270.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818041270.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818042223.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818042223.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818043184.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818043184.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818043939.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818043939.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818044772.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818044772.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818047820.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818047820.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818049463.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818049463.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818094476.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818094476.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818098009.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818098009.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818099261.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818099261.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818109392.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818109392.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818110162.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818110162.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818111037.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818111037.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818111936.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818111936.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818112729.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818112729.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818114599.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818114599.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818115454.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818115454.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\340iM_sport_2016\Stock\BMW_340iM_sport_2016_Stock_1763818116179.jpeg,Stock,BMW,340iM_sport,2016,BMW_340iM_sport_2016_Stock_1763818116179.jpeg,4.5,1.8,1.4,2.7,78.9
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831230779.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831230779.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831233419.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831233419.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831236502.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831236502.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831237214.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831237214.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831238247.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831238247.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831239307.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831239307.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831240446.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831240446.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831241653.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831241653.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831245779.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831245779.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831246979.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831246979.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831249150.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831249150.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831252883.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831252883.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831253999.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831253999.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831255024.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831255024.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831257418.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831257418.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831260843.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831260843.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831264122.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831264122.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831265098.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831265098.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831266627.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831266627.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831270202.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831270202.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831271240.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831271240.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831272455.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831272455.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831274810.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831274810.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831275883.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831275883.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831277707.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831277707.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831278832.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831278832.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831280285.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831280285.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831285030.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831285030.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831291158.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831291158.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831296810.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831296810.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831299848.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831299848.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831302556.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831302556.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831303366.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831303366.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831304339.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831304339.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831308295.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831308295.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831319319.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831319319.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831322964.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831322964.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831325279.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831325279.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831326888.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831326888.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831328435.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831328435.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831329532.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831329532.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831332055.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831332055.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831333397.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831333397.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831334692.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831334692.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831335717.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831335717.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831337766.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831337766.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831345043.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831345043.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831347034.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831347034.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831351542.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831351542.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831352566.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831352566.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831358928.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831358928.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831360620.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831360620.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831365236.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831365236.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831366555.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831366555.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831367627.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831367627.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831369724.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831369724.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831372961.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831372961.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831378531.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831378531.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831385443.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831385443.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831387320.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831387320.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831389478.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831389478.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831390382.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831390382.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831392056.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831392056.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831398908.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831398908.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831401059.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831401059.jpeg,4.91,1.911,1.406,2.946,94.5
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\BMW\F10_M5_2013\Modified\BMW_F10_M5_2013_Modified_1763831404426.jpeg,Modified,BMW,F10_M5,2013,BMW_F10_M5_2013_Modified_1763831404426.jpeg,4.91,1.911,1.406,2.946,94.5
